2016.05.02,00:00,154.890,155.119,154.882,155.084,511
2016.05.02,00:15,155.085,155.113,155.022,155.023,144
2016.05.02,00:30,155.023,155.147,155.013,155.072,610
2016.05.02,00:45,155.072,155.167,155.063,155.132,368
2016.05.02,01:00,155.133,155.720,155.133,155.706,1725
2016.05.02,01:15,155.709,155.738,155.586,155.614,1228
2016.05.02,01:30,155.615,155.721,155.556,155.616,1129
2016.05.02,01:45,155.616,155.720,155.616,155.647,1220
2016.05.02,02:00,155.654,155.667,155.410,155.471,1179
2016.05.02,02:15,155.471,155.481,155.230,155.255,1285
2016.05.02,02:30,155.255,155.373,155.242,155.310,1107
2016.05.02,02:45,155.312,155.479,155.219,155.411,1297
2016.05.02,03:00,155.415,155.508,155.267,155.474,2500
2016.05.02,03:15,155.473,155.631,155.427,155.490,2044
2016.05.02,03:30,155.490,155.531,155.114,155.322,2444
2016.05.02,03:45,155.322,155.581,155.267,155.526,2066
2016.05.02,04:00,155.526,155.653,155.504,155.609,1626
2016.05.02,04:15,155.611,155.809,155.534,155.726,1337
2016.05.02,04:30,155.721,155.726,155.552,155.662,1513
2016.05.02,04:45,155.658,155.658,155.516,155.557,1122
2016.05.02,05:00,155.553,155.711,155.553,155.665,1202
2016.05.02,05:15,155.676,155.678,155.577,155.585,784
2016.05.02,05:30,155.585,155.696,155.571,155.636,982
2016.05.02,05:45,155.639,155.693,155.571,155.693,972
2016.05.02,06:00,155.696,155.769,155.632,155.739,919
2016.05.02,06:15,155.739,155.789,155.702,155.744,876
2016.05.02,06:30,155.740,155.779,155.645,155.671,1092
2016.05.02,06:45,155.670,155.677,155.603,155.622,916
2016.05.02,07:00,155.620,155.770,155.614,155.744,752
2016.05.02,07:15,155.744,155.779,155.658,155.689,664
2016.05.02,07:30,155.691,155.736,155.654,155.709,590
2016.05.02,07:45,155.714,155.761,155.670,155.705,661
2016.05.02,08:00,155.708,155.713,155.596,155.606,872
2016.05.02,08:15,155.606,155.670,155.594,155.636,631
2016.05.02,08:30,155.636,155.638,155.558,155.574,855
2016.05.02,08:45,155.573,155.672,155.528,155.613,1059
2016.05.02,09:00,155.613,155.702,155.551,155.660,1414
